issue_num,issue_title,option_num,option_text,Civil Rights,Economy,Political Freedom,Wealth Gaps,Death Rate,Compassion,Eco-Friendliness,Social Conservatism,Nudity,Industry: Automobile Manufacturing,Industry: Cheese Exports,Industry: Basket Weaving,Industry: Information Technology,Industry: Pizza Delivery,Industry: Trout Fishing,Industry: Arms Manufacturing,Sector: Agriculture,Industry: Beverage Sales,Industry: Timber Woodchipping,Industry: Mining,Industry: Insurance,Industry: Furniture Restoration,Industry: Retail,Industry: Book Publishing,Industry: Gambling,Sector: Manufacturing,Government Size,Welfare,Public Healthcare,Law Enforcement,Business Subsidization,Religiousness,Income Equality,Niceness,Rudeness,Intelligence,Ignorance,Political Apathy,Health,Cheerfulness,Weather,Compliance,Safety,Lifespan,Ideological Radicality,Defense Forces,Pacifism,Economic Freedom,Taxation,Freedom From Taxation,Corruption,Integrity,Authoritarianism,Employment,Public Transport,Tourism,Weaponization,Recreational Drug Use,Obesity,Secularism,Environmental Beauty,Charmlessness,Averageness,Human Development Index,Primitiveness,Scientific Advancement,Inclusiveness,Average Income,Average Income of Poor,Average Income of Rich,Public Education,Crime,Foreign Aid,Average Disposable Income,Patriotism,Food Quality,Accessibility,Youth Rebelliousness,Culture,policy_adds,policy_removes,policy_sometimes_adds,policy_sometimes_removes,notability_adds,notability_removes,notability_sometimes_adds,notability_sometimes_removes
1325,#1325 Having Faith in Communism,3,3. government has seized the opium of the people,-0.3497,,,,0.0826,,14.5806,0.2883,-0.0571,2.5383,3.73,7.4977,14.2674,1.606,0.1266,65.372,7.4177,9.5669,13.1863,30.3394,0.8537,10.3763,29.0054,6.9189,20.0651,75.4086,-0.2443,10.052,26.2286,55.6583,43.3577,-3153.2554,,,,-0.0037,0.038,,,,,-0.7271,5.958,-0.0489,0.0963,38.2086,-0.0686,,-0.3446,5.3357,,,20.9126,-0.0323,11.0511,2.1206,0.0411,-2.2957,,58.0154,,-1.8937,-0.0963,-0.0174,,,-0.6429,-748.2977,-470.6631,-1207.4571,26.9863,0.2077,2.2909,519.372,0.0029,-0.2637,-0.2171,,,Atheism,Theocracy|Human Sacrifice,,,,ritual sacrifices,irreverence towards religion,
1325,#1325 Having Faith in Communism,4,4. spiritual leaders preach that the poor are being punished for their sins,,2.1517,,4.928,12.1161,,-83.1949,,,190.2154,89.0817,281.3785,-36.2737,111.2602,167.9054,-246.4122,116.9839,168.2715,140.5627,-147.7476,173.4759,268.742,-248.5076,100.1946,428.7576,224.1068,-0.189,-121.5176,-266.5015,-328.9007,-511.1217,106.408,-27.6583,,24.8554,0.04,-0.0471,,,,,-2.7424,-0.1661,-5.4088,-4.4937,-255.5198,-0.3641,117.0261,-1.7659,13.5415,,,-1168.3778,0.7266,-109.0773,-3.5324,0.1812,-0.402,0.7939,-0.8307,-1.5446,3.0295,4.4937,-1.1376,2.422,2.4741,-0.0402,-996.5361,-54283.1683,166499.4146,-314.2341,0.8659,-41.368,3270.2154,-0.0478,0.4573,0.156,,,Capitalism,AI Planning|Socialism,,,,soft-spoken computers|state-planned economy,complete absence of social welfare,devotion to social welfare|hatred of cheese|irreverence towards religion|punitive income tax rates
1326,#1326 Hostile Hospitality,1,1. money can't buy love but mercy is entirely negotiable,,,,,-0.0136,0.383,1.7611,,,2.1743,2.7751,3.2451,14.7429,0.7761,0.8494,-10.652,3.8934,2.6419,4.6894,3.793,0.6207,4.5349,3.4623,3.3954,-0.3803,-5.2257,,1.5246,2.5263,3.4963,5.9981,-49.6523,,0.2248,-0.2919,,,,,,,0.0294,-0.2437,0.0044,,3.6032,0.2666,,0.0096,-0.0296,0.8801,-0.1522,,-0.0979,1.3563,0.3729,-0.0039,,,0.5129,,-0.2145,,0.0014,,,,80.0348,39.6349,181.597,4.0593,-0.0118,0.3219,7.9369,,,1.44,,,,,,,,,irreverence towards religion|punitive income tax rates,
1326,#1326 Hostile Hospitality,2,"2. in the Beginning was the Word and the Word was ""Pragmatism""",-0.4186,,,-0.0004,0.0133,-0.3265,0.0641,0.3929,-0.1142,-0.1983,-0.0324,-0.2057,0.6017,-0.1926,-0.1802,22.392,0.0893,-0.4126,-0.2478,-0.3653,-0.1858,-0.0543,-0.3951,0.2866,4.1908,21.9843,,0.078,-0.0568,-0.1263,-0.0356,,0.0024,-0.2003,0.3276,-0.0371,0.0317,,,,,-0.075,-0.0167,-0.0011,0.0309,-0.0591,-0.3231,-0.0052,-0.0062,0.0203,,,11.3861,-0.0009,0.0024,-0.8215,0.0076,-2.6974,-0.0001,,,0.3083,-0.0309,-0.0004,,,,24.5752,17.7869,36.5906,0.0833,0.0257,-0.0313,16.8565,0.0074,-0.0014,-1.9705,,,,,,,,,,punitive income tax rates
1326,#1326 Hostile Hospitality,3,3. fire and brimstone sermons are accompanied by napalm and fragmentation bombs,-0.6405,,-0.0089,0.0031,-0.023,-0.3715,-2.7255,0.5757,-0.1337,-1.0284,0.5435,-1.4695,-7.1744,-1.0171,0.6613,32.967,-2.3068,-0.9151,-2.3716,-3.8911,-0.6929,-2.5278,-4.5663,-4.3102,-3.0821,30.4678,0.063,-2.6594,-4.0277,-5.7781,-5.2684,111.7267,-0.0214,-0.2158,0.2795,-0.0666,0.0586,0.005,,,,0.059,0.0034,0.0054,0.0986,126.0953,-0.5584,-0.0103,0.21,-1.1072,0.0041,-0.0027,21.8107,-0.0529,-1.8111,-0.2136,-0.0012,-0.2557,-0.0002,-0.9626,,0.082,-0.0986,0.002,0.0153,,,186.9974,66.7386,481.0388,-5.4664,-0.0069,-0.7006,-223.5399,0.0952,-0.0007,-1.5752,,,,,Theocracy,,,,punitive income tax rates,irreverence towards religion
1327,#1327 Which Right Is Right?,1,1. signs at the border tell international drivers where they can put their cars,-0.0065,0.0013,0.0018,0.0006,-0.4049,0.0004,-0.3613,0.0049,-0.009,0.0002,-0.0567,-0.2164,-1.0004,-18.0145,-0.9556,-0.1221,-0.167,-21.2093,-0.0106,0.0927,-0.1002,-0.0286,1.0563,0.0598,0.0567,-0.3382,0.0285,-0.3378,-0.7935,-0.4329,-0.5379,0.2253,0.0013,0.0005,0.0007,-0.0005,0.0019,,0.1961,0.0012,0.9896,0.0018,0.0013,0.235,0.0007,-0.3812,0.0041,-0.0002,0.1125,-0.3524,-0.0,0.0001,-0.0296,0.0416,-0.2701,0.0025,-0.0002,-0.0515,-0.1089,-0.0008,-0.0233,-0.0019,-0.0007,0.0784,0.0132,-0.0085,0.0088,21.0782,13.1891,41.9287,-0.5717,-0.0009,-0.1472,-80.3843,0.0002,0.3128,-0.1659,,0.0016,,,,,,,punitive income tax rates,deadly medical pandemics
1327,#1327 Which Right Is Right?,2,2. postcards from @@DEMONYMADJECTIVE@@ driving test centres are popular souvenirs,-0.3729,0.0049,-0.0004,-0.0022,-0.0102,0.0015,2.5868,0.343,-0.2311,2.3428,4.1129,4.2962,10.7657,2.7248,4.7598,9.191,3.8753,2.3951,3.0555,4.9301,3.5905,4.1555,6.8158,5.4468,2.3276,15.829,0.0011,3.3237,3.9875,5.5618,5.346,,0.0011,-0.0026,-0.0047,-0.0456,0.0505,,,-0.0013,-0.0081,0.0099,0.0107,0.0038,0.0648,5.4256,0.0692,-0.0037,0.101,-0.2001,0.0002,,15.5737,-0.0078,2.5906,-4.9989,-0.0024,-1.8694,0.0598,,-0.1842,0.8045,-0.0648,0.0025,-0.0016,0.0038,0.0029,-120.3783,-67.6741,-243.4892,6.0642,-0.004,0.6178,-116.2948,0.0068,-0.0028,-1.8888,,-0.0027,,,,,,,punitive income tax rates|restrictive gun laws,
1327,#1327 Which Right Is Right?,3,3. people often complain that they're going in circuitous routes all the time,-0.4396,,,,-1.3019,0.0052,3.7287,0.4173,-0.2884,7.2365,-7.0484,11.5903,16.185,-29.1559,-44.7908,24.7331,-17.0562,-27.3541,13.399,21.8837,27.9302,10.7139,-422.7974,10.5618,11.2779,43.5603,0.0517,6.0666,10.5996,14.7577,13.865,,,-0.1938,-0.0023,-0.0572,0.0641,,0.3121,-0.3502,-0.9882,0.0122,0.0122,0.575,0.0594,12.5927,0.0997,,0.398,-1.0952,0.003,-0.0002,15.6265,0.0284,4.7669,-9.7015,-0.0018,-2.6134,-0.3384,,-11.33,1.2665,-0.0594,0.1917,,,,-213.5357,-108.5859,-447.8386,10.7697,-0.0063,1.7054,-404.69,0.0087,0.1695,-1.3714,,,,,,,,,"barren, inhospitable landscape|hatred of cheese|punitive income tax rates|restrictive gun laws",deadly medical pandemics
1328,#1328 Not-So-Friendly Fire,1,1. pallbearers at military funerals dive for cover when they hear the three-volley salute,0.0337,,,,0.3627,-0.0003,-0.5607,-0.0256,0.0067,-0.2846,-0.4708,-0.3564,-0.3856,5.2786,-0.6743,10.8247,-0.2864,7.8369,-0.336,-0.655,-0.4599,-0.1977,-0.725,-0.3654,-0.5167,10.1834,0.021,-0.5096,-1.0054,-2.0247,-1.3227,-0.5554,,0.0,0.0043,0.0011,-0.005,,-0.1181,0.0015,-0.9881,0.0008,0.0952,-0.1274,0.002,62.3564,-0.1318,,0.0754,-0.313,0.0107,-0.0065,-0.3583,-0.082,-0.5697,0.0288,0.0008,0.0477,0.0705,0.0,-0.002,0.0033,-0.002,-0.0424,-0.0032,0.0109,-0.0173,70.5078,31.0807,186.7134,-1.2286,0.0,-0.1025,-76.7899,0.0471,-0.2912,0.1246,,,,,,,,,deadly medical pandemics|punitive income tax rates,
1328,#1328 Not-So-Friendly Fire,2,2. camo-patterned plush comfort blankets are standard issue for commandos,,,,,-0.3993,0.1119,-0.1668,,,0.1183,0.3088,0.0432,0.2985,0.2651,-0.155,-27.4856,0.3953,0.3132,0.1036,0.4011,0.2371,0.1303,0.4193,0.1283,-2.5764,-27.3235,0.0206,-0.2519,68.1307,-0.3621,-0.0205,,,0.0556,-0.1356,,,,,,,0.0894,0.0051,0.1804,,1.0621,0.0819,,0.0985,-0.3624,0.0037,-0.001,,-0.0147,-0.0838,1.5204,-0.0129,,,,,-0.4313,,0.0595,,,,41.2724,15.5014,141.55,-0.3537,-0.0429,-0.0936,-118.1492,0.0006,,1.1252,,,,,,,,,punitive income tax rates,
1328,#1328 Not-So-Friendly Fire,3,3. the @@DEMONYMADJECTIVE@@ military is limping towards victory,-0.2298,,,,1.0491,-0.0898,1.2131,0.1998,-0.0444,0.4804,0.508,0.4756,4.7787,0.3993,2.0104,23.6651,1.438,3.1798,0.8669,1.7769,0.3007,1.3218,0.8849,0.0327,7.2073,24.6211,,0.4776,1.4711,3.0656,2.0651,,,-0.0131,0.2513,-0.0096,0.0187,,-0.034,,,-0.086,-0.1289,-0.1764,0.0516,4.0182,-0.2231,,-0.004,0.02,0.5027,-0.1376,8.9067,-0.068,0.5749,-1.0458,0.0109,-0.0209,0.1784,,,0.5742,-0.0516,-0.0582,,,,68.7382,30.9196,180.8222,2.0984,0.0451,0.1453,30.9233,0.0024,-0.0796,-0.376,,,,,,,,,deadly medical pandemics,
1328,#1328 Not-So-Friendly Fire,4,4. children happily laugh and play on their way to school during air-raids,,-0.0013,,,2.8733,-0.5247,7.3202,,,-86.2704,-114.5722,-135.7511,-83.2958,-35.0376,-56.6058,1429.1478,-82.7962,-107.3047,-131.0116,-140.2691,-76.6956,-155.5609,-91.0367,-85.784,-112.6249,1207.6996,0.0693,5.0713,15.976,31.172,30.2847,,,-0.2218,0.5929,-0.0716,0.0938,,-0.178,-0.6482,-5.9333,-0.2733,-0.0222,-1.184,-0.006,288.7053,-0.8329,,0.5102,-2.0324,0.0447,-0.0313,,-0.3009,7.5669,-9.5162,0.0909,0.3607,0.5893,,0.7249,3.2471,0.006,-0.3947,-0.1036,-2.2113,-0.0371,-97.8171,-35.4782,-406.2444,20.8829,0.1427,0.702,-828.0996,0.1573,-0.3196,-3.0473,,,,,,,,,deadly medical pandemics|hatred of cheese|punitive income tax rates,"barren, inhospitable landscape"
1329,#1329 A Little Bit Short,1,1. several inches are being added to first class seating,0.0006,0.115,,0.3272,0.7564,-0.0,-1.8128,-0.0006,0.0142,-3.5473,-3.5052,-3.621,-14.9532,17.9837,-1.0496,-21.1198,-4.6712,20.1475,-6.2578,-8.5082,-2.2109,-5.4139,187.5278,-3.9852,-2.2305,-28.2878,0.0002,-1.2477,-3.4708,-6.502,-6.428,,-0.1602,,0.2482,0.0007,-0.0005,,-0.1558,,-0.9943,-0.016,-0.0313,-0.2428,-0.018,-6.038,-0.0156,0.3252,-0.0806,0.2199,,,-9.2672,0.0189,-1.3036,-0.2937,0.0012,0.0449,0.1465,,,0.0287,0.018,-0.05,-0.0009,0.0016,0.0018,91.5458,-162.2123,1517.3286,-4.6947,0.0097,-0.3142,154.4181,0.0001,-0.1989,0.0771,,0.0043,,,,,,,deadly medical pandemics|spontaneously combusting cars,punitive income tax rates
1329,#1329 A Little Bit Short,2,2. @@CAPITAL@@ Preparatory School for the Exceedingly Wealthy's basketball team is having a few off-years,-0.0128,-0.2106,-0.0051,-0.1533,-0.218,0.0037,-0.1114,0.0104,-0.0161,-1.696,-1.9072,-1.2932,-0.0124,-2.5482,-2.7012,3.1917,-1.0869,-0.1743,0.4298,2.1024,-1.1252,0.3704,-203.1675,-1.7576,-4.3824,0.2023,0.0327,-1.6398,78.2315,1.455,2.9723,,0.2362,0.0019,-0.2503,-0.0026,0.0043,-0.0037,0.0,,0.0044,0.0312,0.0744,0.1344,0.0268,0.7651,0.0441,-0.3523,0.192,-0.5394,0.0084,-0.0044,9.1377,-0.1078,-0.4835,0.6956,-0.0011,-0.005,-0.0111,,0.0464,-0.0681,-0.0268,-0.0078,,,,-139.1856,122.3544,-1236.6075,-0.3567,-0.0237,-0.5272,-234.6266,0.0024,-0.1041,0.0393,,,,,,,,,punitive income tax rates,
1329,#1329 A Little Bit Short,3,3. posh kids don't look down on the poor any more,,-0.006,,-0.0926,-0.4377,,3.0351,,,1.0065,1.636,7.0953,10.9605,1.0307,0.1916,18.214,2.0047,4.7135,9.5072,18.4163,0.3565,7.4267,-229.704,5.1642,4.5565,26.3135,0.0151,2.0814,88.2744,10.8242,13.9526,,0.143,,-0.4437,,,,,,,0.0114,,0.1705,0.0421,6.904,0.0037,-0.3077,0.0819,-0.5451,,,10.996,-0.0235,1.8651,0.077,-0.0014,,-0.0156,,,-0.0291,-0.0421,0.0572,,,,27.5721,322.0298,-1398.3488,8.5328,-0.0037,0.7577,-104.0316,,-0.0086,,,,,,,,,,,
1329,#1329 A Little Bit Short,4,4. diminutive @@DEMONYMADJECTIVE@@ generals are feared for their aggressiveness,,-0.1897,,-0.1055,-0.04,0.3001,1.7615,,,0.572,0.845,3.7017,8.8373,0.4434,-2.971,-10.5321,1.2742,2.7632,4.6054,9.2628,0.9101,3.7116,-216.4937,3.5153,-4.2288,-6.2618,0.0011,0.9507,3.9416,7.1912,8.8598,,0.2035,0.2392,-0.57,0.0005,-0.0002,,,,-0.006,0.0815,0.1406,0.007,0.0304,4.0005,0.4464,-0.348,0.0836,-0.2315,,,9.3922,-0.0747,1.3413,2.0214,-0.0041,-0.0027,-0.0135,,-0.0028,-0.242,-0.0304,-0.0352,-0.0321,0.0335,0.9333,-142.898,142.227,-1289.0301,4.2852,-0.043,0.1306,-153.5333,,0.3318,1.6145,,0.006,,,,,,,punitive income tax rates,
1329,#1329 A Little Bit Short,5,5. people are always able to look each other in the eye,-0.7193,-0.0009,,-0.0055,2.9066,-0.3823,-1.6873,0.6297,-0.5051,-2.741,-2.2875,-3.5497,-4.9203,38.0198,-2.946,24.3947,-2.0078,44.0741,-3.6448,-5.4309,-1.9251,-2.8113,-7.7393,-3.0108,4.975,18.0966,0.0384,-2.245,-3.6018,-5.1534,-4.2546,,0.0005,-0.2613,0.2886,-0.0956,0.1087,,-0.2877,,-2.9848,-0.1074,-0.0666,-0.8742,0.1294,-4.3721,-0.3238,-0.0028,0.0862,-0.4949,,,19.8237,-0.1495,-1.733,-2.5325,0.0051,-0.2592,0.5544,,,0.6046,-0.1294,-0.2927,,,-4.264,165.9913,78.1747,342.2589,-4.031,0.0471,-0.5536,-17.4263,0.0136,-1.4429,-2.2774,,,,,,,,,deadly medical pandemics|punitive income tax rates|restrictive gun laws,absence of drug laws
1330,#1330 Guilt by Association,1,1. family trees become bare as entire branches are lopped off,-0.2112,-0.0032,,-0.0002,-0.0036,-1.099,2.6445,0.1802,-0.0609,0.1688,2.9322,3.0342,11.4674,0.5918,2.7307,146.6037,4.8392,1.5793,4.5078,4.1372,1.0791,3.6654,1.9476,1.2413,6.0363,149.8049,0.0212,1.3989,2.9953,77.5556,5.3136,,0.0026,-0.4489,0.495,-0.0197,0.0188,,0.0005,,0.0154,-0.132,-0.215,0.0029,0.0576,8.3009,-0.6181,-0.0048,0.0406,-0.2307,1.1128,-0.4031,9.2023,-0.1919,1.2868,-4.0356,0.0193,-0.1584,-0.0045,,0.1207,1.1009,-0.0576,-0.0001,0.0343,-0.0343,,318.655,154.0933,762.5849,3.7879,0.0568,0.4807,66.3221,0.0025,0.0,-3.952,,,,,,,,,punitive income tax rates|restrictive gun laws,
1330,#1330 Guilt by Association,2,2. the recently bereaved have plenty of time to mourn during their incarcerations,-0.2585,,,,-0.0103,-0.3738,-0.332,0.2271,-0.1692,-0.2845,-0.2109,-0.1694,-0.6166,-0.1638,-0.7309,22.966,-0.3678,0.2654,-0.554,-1.3503,-0.2426,-0.5652,-0.0894,0.7566,-2.0538,22.5045,0.0197,-0.3791,-0.6545,75.2703,-0.5557,,,-0.2262,0.2038,-0.0312,0.0309,,,,,0.0383,0.0155,0.0032,0.0669,-0.3143,-0.3168,,0.0452,-0.3129,0.5232,-0.0929,11.8588,-0.0743,-0.2152,-0.7449,-0.0011,-0.2305,,,,0.2077,-0.0669,0.0011,,,,84.3982,43.8695,178.4154,-0.6748,-0.0122,-0.1183,-29.0742,0.0034,,-1.6907,,,,,,,,,punitive income tax rates|restrictive gun laws,
1330,#1330 Guilt by Association,3,3. the people's love for @@LEADER@@ is little more than self-preservation,0.5869,,-0.0017,,0.017,0.2088,1.4176,-0.5133,0.1969,0.4906,0.6706,0.8985,4.9188,0.3647,1.162,-12.3121,1.1824,0.4367,0.7856,1.4042,0.3491,1.0343,2.2814,1.6877,5.7451,-10.9207,-0.0181,1.314,2.1548,-68.8297,3.3659,,0.0003,0.1386,-0.1474,0.0553,-0.0547,0.0,,,0.0058,-0.1005,-0.2764,-0.0028,-0.1254,2.4238,0.1329,-0.0003,-0.054,0.2999,0.0013,-0.0005,-24.4512,0.0066,1.0107,-0.3537,0.0056,0.2983,,,0.0015,0.1115,0.1254,-0.0007,-0.0023,0.0002,0.0017,-34.0966,-17.7864,-72.6366,3.2636,0.0316,0.36,59.9451,-0.0085,-0.0073,0.8884,,-0.0058,,,,,,,,punitive income tax rates|restrictive gun laws
1330,#1330 Guilt by Association,4,4. Big Brother is still watching even when your big brother is dead,-0.923,,,,-0.0247,,-1.174,0.8145,-0.3132,-0.5365,-0.7793,-1.1664,-3.5132,-0.4606,-1.2904,-5.4773,-1.1892,-0.4218,-1.0517,-2.1755,-0.6201,-0.908,-1.4377,-1.0135,-12.9586,-7.1801,0.0197,-0.9815,-1.855,67.855,-2.3282,,,,,-0.0906,0.1099,,,,,0.1514,0.3593,0.0039,0.22,-3.2353,0.129,,0.0657,-0.3343,,,43.7042,-0.0091,-0.9247,1.4405,-0.0066,-0.4867,,,,-0.2417,-0.22,0.0013,,,,11.6358,5.5118,22.1603,-2.6394,-0.0462,-0.2947,-76.9267,0.0129,,-0.0049,,,,,,,,,punitive income tax rates|restrictive gun laws,
1331,"#1331 Warning, Fatigue",1,1. power stations shutting down at night has made bedtime reading tricky,0.0008,-1.1385,0.012,-1.7749,-1.2087,-0.0009,15.0564,-0.0005,0.0002,-90.4819,-125.1952,-150.0515,-90.3719,-50.9038,-137.0449,-59.3133,-112.3873,-100.6669,-108.3324,-102.4244,-90.1619,-131.0901,-77.544,-144.3869,-90.7114,-299.0663,0.0002,13.4973,28.6177,41.056,43.6905,-0.0006,5.2572,-0.0008,-1.2433,-0.1585,0.0972,0.0025,0.3795,,1.9887,0.384,0.4551,0.5513,0.3557,34.7471,0.4607,-1.8549,1.3696,-3.1004,-0.0076,0.0005,55.8236,-0.6458,9.2825,4.2756,-0.0156,0.3888,-0.2095,0.0051,1.6045,-0.2948,-0.3557,-0.0763,-0.068,-2.6341,,-1992.2276,3621.6443,-20942.066,38.6379,-0.1439,2.5514,-1987.3615,-0.0023,-0.2163,-0.7185,,-0.0028,,,,,,,hatred of cheese|punitive income tax rates|stringent health and safety legislation,"barren, inhospitable landscape|deadly medical pandemics|spontaneously combusting cars"
1331,"#1331 Warning, Fatigue",2,2. aeroplane cockpits no longer have altimeters or airspeed indicators,-0.0104,-0.2861,,-0.2856,-0.603,0.0013,0.5267,0.0078,-0.0017,1.3737,0.782,1.6022,-377.3788,-17.5432,-6.6487,10.3538,1.4597,-20.5,3.7899,7.8828,0.1159,2.651,8.2656,3.5082,-2.9707,13.3298,0.0304,-1.2688,2.2954,3.9629,7.4957,,0.339,0.0013,-0.4038,-0.0942,0.0802,,0.1751,,0.9736,0.039,0.2304,0.3377,0.0384,1.8345,0.0476,-0.5131,0.249,-0.7164,,,22.5301,-0.0771,0.1287,0.8367,-0.0015,-0.0428,-0.1488,,,-0.104,-0.0384,0.0419,7.8167,-8.1797,0.008,-282.2002,131.9807,-2057.319,3.5607,-0.0246,-0.7213,-355.0236,0.0012,0.0875,3.0331,,0.0033,,,,,,,punitive income tax rates|stringent health and safety legislation,deadly medical pandemics|exploding hoverboards|spontaneously combusting cars
1331,"#1331 Warning, Fatigue",3,3. the sound of office water cooler chatter has been replaced by the whirring of computer cooling fans,-0.0006,1.3909,-0.0047,-0.0005,-0.712,-0.0011,9.3038,0.0005,,12.8699,10.0863,11.1282,495.5757,44.0001,37.5089,33.0289,14.0321,-18.1492,11.7661,15.4564,11.1253,9.2432,11.6638,13.0329,5.4883,57.0263,0.0559,16.4517,16.5554,22.7474,142.746,,0.0002,-0.0006,0.0012,0.1432,-0.1005,,0.1811,,0.9793,0.0014,-0.002,0.4446,0.001,25.6484,0.0,-0.0008,0.0158,-0.2952,0.0031,-0.0003,0.1201,-0.1532,11.073,-0.0187,-0.0,0.4201,-0.1228,,-0.0495,-0.0,-0.001,0.5857,-6.1759,6.1182,-0.0028,1077.6887,667.4468,2025.9201,24.1264,-0.0005,5.8505,532.9206,0.0023,0.197,0.4845,,,,,,,,,,deadly medical pandemics may add or remove notability: punitive income tax rates
1332,"#1332 We Won't, We Won't Rock You",1,1. serial killers are the country's biggest import,-0.0133,,0.0112,,-0.0269,-0.0044,-4.7783,0.0119,-0.0228,-4.4695,-6.3411,-8.987,-22.1708,-2.2888,-4.745,-45.3978,-10.8366,-3.937,-12.3544,249.4678,-3.2134,-9.4222,-6.0721,-5.8146,-19.9677,-58.8545,0.0446,-3.3101,-8.6296,126.2926,-14.0637,,,-0.0048,0.0065,0.0032,-0.0022,,,,-0.0098,0.2746,0.6381,0.0029,0.0004,-15.2637,0.1314,,0.1037,-0.4992,0.002,0.0,-0.15,-0.0208,-3.7276,3.2841,-0.0139,-0.1409,0.0002,,-0.6718,-0.6656,-0.0004,0.0059,-0.0841,0.0069,,102.3716,49.3902,246.1824,-10.9078,-0.0785,-0.811,-90.0022,0.0014,-0.01,-0.0073,,,,,,,,,punitive income tax rates,
1332,"#1332 We Won't, We Won't Rock You",2,2. breaking rocks in the hot sun now involves using your head,-0.1425,,,,-0.0301,-0.2235,-3.1131,0.1253,-0.0429,-2.194,-1.9454,-4.3522,-6.1057,-1.6625,-4.2363,-8.468,-3.2681,-3.0483,-7.0418,242.6792,-2.1429,-4.959,-12.4238,-2.8635,-12.1522,-15.0202,0.0395,-1.9684,-6.3896,133.6855,-10.6802,,,-0.0858,0.1913,-0.0168,0.0231,,,,0.0101,0.1936,0.2627,0.0055,0.0383,-11.9564,-0.179,,0.0678,-0.4904,0.5275,-0.1138,7.286,-0.0698,-2.5788,0.7826,-0.0098,-0.1637,0.0007,,-0.342,-0.2692,-0.0383,0.0015,0.0266,-0.0208,-0.0182,226.913,102.0802,588.6566,-6.9344,-0.0653,-0.6847,-2.731,0.0018,-0.0026,-0.8029,,,,,,,,,punitive income tax rates,
1332,"#1332 We Won't, We Won't Rock You",3,3. tens of thousands of @@DEMONYMNOUNPLURAL@@ rock the night away at the annual SuperLob,-0.0017,0.4215,,,-0.1291,-0.3858,0.5075,0.0017,-0.0007,-0.1567,-0.4345,-1.5679,-7.2734,-0.6054,7.0188,38.2739,-2.2872,-2.9806,-4.4283,-9.417,0.0715,-2.89,502.926,-1.9636,4.5141,36.5473,0.0253,2.1599,-1.422,-2.6075,66.9135,0.3864,,-0.1637,0.2856,-0.0003,0.0007,-0.449,,,-0.0053,-0.1482,-0.0668,0.0673,0.0006,1.0104,-0.317,,-0.0498,0.0467,,,0.0701,0.0027,0.3691,-2.5356,0.0186,-0.0952,,0.0075,,0.6991,-0.0006,0.168,,,-0.0029,579.2698,288.4467,1500.5726,-0.7715,0.0751,0.8866,322.0023,0.2319,-0.0026,-1.6251,,0.0053,,,,,,,,
1332,"#1332 We Won't, We Won't Rock You",4,4. an opal a day keeps the negative thoughts at bay,2.9424,,,,-0.0235,0.3102,2.4357,-2.5589,0.829,1.2703,1.8942,5.2956,7.0071,1.8762,1.5043,-10.5301,2.851,4.1702,7.3829,-266.4097,1.5694,5.0966,13.6082,2.6821,1.8091,-3.9561,,2.0513,5.8623,8.8559,10.5706,37.5125,,0.157,-0.268,0.2234,-0.3324,,,,,0.054,0.0133,0.0093,-0.6449,6.1331,0.1868,,0.0539,-0.1856,,,-125.1118,-0.0046,2.3036,2.1013,-0.0039,1.7683,-0.0004,-0.4313,0.3215,-0.6835,0.6449,0.0036,,,,-148.1637,-78.0218,-298.1034,6.2922,-0.0224,0.5607,-106.3672,-0.0368,0.0043,1.123,,,,Capital Punishment,,,,frequent executions,absence of drug laws,"barren, inhospitable landscape|restrictive gun laws"
1332,"#1332 We Won't, We Won't Rock You",5,5. public executions just aren't the cheery spectacles they once were,,,,,-0.0031,0.2403,-0.0031,,,0.2481,0.1303,0.0862,0.0084,0.1602,0.2718,-19.9898,0.0752,0.1575,0.2118,0.0953,0.1325,0.0952,0.1962,0.1211,-4.4902,-19.6533,0.0012,0.0467,0.0062,0.3578,-0.0153,,,0.1408,-0.1379,0.0023,-0.0,0.4148,,,-0.004,0.0533,0.0451,0.0013,,0.018,0.2886,,0.0158,-0.033,0.0064,-0.0002,,-0.0036,0.0352,1.4291,-0.0031,0.0762,,,,-0.1954,,0.0008,-0.0029,0.0029,,-18.736,-8.9371,-44.7063,1.1677,-0.0172,0.5391,-22.2972,-0.224,0.0003,0.7485,,0.004,,,,,,,,
1333,#1333 Married With Benefits?,1,1/2. recognizing the @@DEMONYMADJECTIVE@@ flag qualifies you for citizenship,0.935,-0.0006,,-0.0,0.0049,0.0005,-0.0331,-0.9519,0.8705,0.0068,-0.0115,-0.0361,0.2625,-0.0227,-0.0678,-0.0125,0.0108,-0.3842,0.0099,0.0006,-0.0324,-0.0009,-0.022,0.0528,1.3179,-0.042,0.0003,-0.048,0.255,-0.0149,-0.0017,-0.0174,0.0008,0.0009,-0.0004,0.1508,-0.1224,,0.0024,0.0008,0.0,-0.0222,-0.0382,-0.0013,0.0882,-0.0471,-0.2978,-0.0009,0.0006,-0.0023,-0.001,0.0007,-15.8018,0.0002,-0.0292,-0.9094,0.0066,6.6597,-0.0013,0.0081,,0.0299,-0.0882,-0.0,-0.0121,0.0131,2.1047,1.2864,0.7337,2.9671,0.2666,0.0107,-0.0131,0.7925,-0.0208,1.2459,4.8436,,,,,,,,,absence of drug laws,restrictive gun laws
